HAUL_ID,SPECIMEN_BIOMETRIC_ID,SPECIMEN_ID,BIOMETRIC_ID,VALUE,UNITS,BIOMETRIC_NAME,COMPOSITE_NAME,BIOMETRIC_TYPE_ID,BIOMETRIC_TYPE,CODE_VALUE_MEANING,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
43,4151,1063,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:30",0,"03/25/2023 16:14:30",4151
43,4152,1063,11,147.70,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:30",0,"03/25/2023 16:14:30",4152
43,4150,1063,14,1,,"SEX","Sex",1,"CODE","Male","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:30",0,"03/25/2023 16:14:30",4150
43,4154,1064,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:52",0,"03/25/2023 16:14:52",4154
43,4155,1064,11,132.56,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:52",0,"03/25/2023 16:14:52",4155
43,4153,1064,14,1,,"SEX","Sex",1,"CODE","Male","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:52",0,"03/25/2023 16:14:52",4153
43,4157,1065,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:58",0,"03/25/2023 16:14:58",4157
43,4158,1065,11,143.52,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:58",0,"03/25/2023 16:14:58",4158
43,4156,1065,14,1,,"SEX","Sex",1,"CODE","Male","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:14:58",0,"03/25/2023 16:14:58",4156
43,4160,1066,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:15:04",0,"03/25/2023 16:15:04",4160
43,4161,1066,11,151.87,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:15:04",0,"03/25/2023 16:15:04",4161
43,4159,1066,14,1,,"SEX","Sex",1,"CODE","Male","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:15:04",0,"03/25/2023 16:15:04",4159
43,4163,1067,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:15:11",0,"03/25/2023 16:15:11",4163
43,4164,1067,11,159.95,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:15:11",0,"03/25/2023 16:15:11",4164
43,4162,1067,14,1,,"SEX","Sex",1,"CODE","Male","110d9296d13b8ec4","Zacher, Leah","03/25/2023 16:15:10",0,"03/25/2023 16:15:10",4162
