HAUL_ID,SPECIMEN_BIOMETRIC_ID,SPECIMEN_ID,BIOMETRIC_ID,VALUE,UNITS,BIOMETRIC_NAME,COMPOSITE_NAME,BIOMETRIC_TYPE_ID,BIOMETRIC_TYPE,CODE_VALUE_MEANING,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
170,16543,4521,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:14:56",0,"05/30/2018 19:14:56",16543
170,16544,4521,11,151.2,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:14:56",0,"05/30/2018 19:14:56",16544
170,16542,4521,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:14:56",0,"05/30/2018 19:14:56",16542
170,16546,4522,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:08",0,"05/30/2018 19:15:08",16546
170,16547,4522,11,114.8,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:08",0,"05/30/2018 19:15:08",16547
170,16545,4522,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:08",0,"05/30/2018 19:15:08",16545
170,16549,4523,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:11",0,"05/30/2018 19:15:11",16549
170,16550,4523,11,152.7,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:11",0,"05/30/2018 19:15:11",16550
170,16548,4523,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:10",0,"05/30/2018 19:15:10",16548
170,16552,4524,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:18",0,"05/30/2018 19:15:18",16552
170,16553,4524,11,118.7,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:18",0,"05/30/2018 19:15:18",16553
170,16551,4524,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:18",0,"05/30/2018 19:15:18",16551
170,16555,4525,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:40",0,"05/30/2018 19:15:40",16555
170,16556,4525,11,141.5,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:40",0,"05/30/2018 19:15:40",16556
170,16554,4525,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:40",0,"05/30/2018 19:15:40",16554
170,16558,4526,5,3,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, scratches, older shell","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:51",0,"05/30/2018 19:15:51",16558
170,16559,4526,11,171.4,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:51",0,"05/30/2018 19:15:51",16559
170,16557,4526,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:15:51",0,"05/30/2018 19:15:51",16557
170,16561,4527,5,4,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Hard, many scratches, very old shell","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:16:09",0,"05/30/2018 19:16:09",16561
170,16562,4527,11,165.7,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:16:09",0,"05/30/2018 19:16:09",16562
170,16560,4527,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/30/2018 19:16:09",0,"05/30/2018 19:16:09",16560
