HAUL_ID,SPECIMEN_BIOMETRIC_ID,SPECIMEN_ID,BIOMETRIC_ID,VALUE,UNITS,BIOMETRIC_NAME,COMPOSITE_NAME,BIOMETRIC_TYPE_ID,BIOMETRIC_TYPE,CODE_VALUE_MEANING,RECORDING_DEVICE,RECORDER,RECORD_TIMESTAMP,DATABASE_STATUS,STATUS_TIMESTAMP,DEVICE_RECORD_ID
45,5449,1425,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:11",0,"05/20/2018 18:10:11",5449
45,5450,1425,11,129.53,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:11",0,"05/20/2018 18:10:11",5450
45,5448,1425,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:11",0,"05/20/2018 18:10:11",5448
45,5452,1426,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:19",0,"05/20/2018 18:10:19",5452
45,5453,1426,11,117.46,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:19",0,"05/20/2018 18:10:19",5453
45,5451,1426,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:19",0,"05/20/2018 18:10:19",5451
45,5455,1427,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:25",0,"05/20/2018 18:10:25",5455
45,5456,1427,11,114.00,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:25",0,"05/20/2018 18:10:25",5456
45,5454,1427,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:25",0,"05/20/2018 18:10:25",5454
45,5458,1428,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:33",0,"05/20/2018 18:10:33",5458
45,5459,1428,11,98.32,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:33",0,"05/20/2018 18:10:33",5459
45,5457,1428,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:33",0,"05/20/2018 18:10:33",5457
45,5461,1429,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:44",0,"05/20/2018 18:10:44",5461
45,5462,1429,11,100.65,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:44",0,"05/20/2018 18:10:44",5462
45,5460,1429,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:44",0,"05/20/2018 18:10:44",5460
45,5464,1430,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:51",0,"05/20/2018 18:10:51",5464
45,5465,1430,11,114.84,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:51",0,"05/20/2018 18:10:51",5465
45,5463,1430,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:51",0,"05/20/2018 18:10:51",5463
45,5467,1431,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:57",0,"05/20/2018 18:10:57",5467
45,5468,1431,11,106.01,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:57",0,"05/20/2018 18:10:57",5468
45,5466,1431,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:10:57",0,"05/20/2018 18:10:57",5466
45,5470,1432,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:03",0,"05/20/2018 18:11:03",5470
45,5471,1432,11,95.27,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:03",0,"05/20/2018 18:11:03",5471
45,5469,1432,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:03",0,"05/20/2018 18:11:03",5469
45,5473,1433,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:11",0,"05/20/2018 18:11:11",5473
45,5474,1433,11,97.55,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:11",0,"05/20/2018 18:11:11",5474
45,5472,1433,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:11",0,"05/20/2018 18:11:11",5472
45,5476,1434,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:22",0,"05/20/2018 18:11:22",5476
45,5477,1434,11,97.30,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:23",0,"05/20/2018 18:11:23",5477
45,5475,1434,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:22",0,"05/20/2018 18:11:22",5475
45,5479,1435,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:33",0,"05/20/2018 18:11:33",5479
45,5480,1435,11,110.18,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:33",0,"05/20/2018 18:11:33",5480
45,5478,1435,14,1,,"SEX","Sex",1,"CODE","Male","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:33",0,"05/20/2018 18:11:33",5478
45,5482,1436,5,2,,"CRAB_SHELL_CONDITION","Shell Condition",1,"CODE","Firm to hard, clean","2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:41",0,"05/20/2018 18:11:41",5482
45,5483,1436,11,103.09,"MM","CARAPACE_LENGTH","Carapace Length",5,"FLOAT",,"2cc8796ee90f5a1e","Zacher, Leah","05/20/2018 18:11:41",0,"05/20/2018 18:11:41",5483
